HITId,WorkerId,batch,variable,value,English,country,answer
mainH325,mainS8,2,Input.id_1,paltry-three-days-sent_reverse_mods-The family,TRUE,TRUE,2
mainH331,mainS102,2,Input.id_1,filler_0_7,TRUE,TRUE,1
mainH333,mainS75,2,Input.id_1,filler_1_4,TRUE,TRUE,10
mainH337,mainS134,2,Input.id_1,hefty-three-weeks-sent_reverse_mods-The touris,TRUE,TRUE,3
mainH222,mainS25,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH216,mainS71,1,Input.id_10,filler_1_4,TRUE,TRUE,7
mainH229,mainS31,1,Input.id_10,filler_0_2,FALSE,FALSE,2
mainH231,mainS73,1,Input.id_10,impressive-three-months-sent_default-The diplom,TRUE,TRUE,10
mainH305,mainS26,1,Input.id_10,disappointing-three-months-sent_no_plural-The family,TRUE,TRUE,8
mainH313,mainS99,1,Input.id_10,ugly-three-months-sent_reverse_mods-The family,TRUE,TRUE,8
mainH61,mainS28,1,Input.id_10,mere-three-weeks-sent_no_a-The diplom,TRUE,TRUE,4
mainH226,mainS63,1,Input.id_10,filler_0_6,TRUE,TRUE,3
mainH339,mainS98,1,Input.id_10,filler_1_1,TRUE,TRUE,4
mainH119,mainS111,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH50,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH114,mainS111,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH192,mainS40,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH307,mainS63,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH16,mainS15,1,Input.id_10,astonishing-three-weeks-sent_no_plural-The touris,TRUE,TRUE,4
mainH31,mainS69,1,Input.id_10,paltry-three-weeks-sent_default-The family,TRUE,TRUE,10
mainH42,mainS32,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH123,mainS63,1,Input.id_10,impressive-three-months-sent_no_plural-The family,TRUE,TRUE,10
mainH19,mainS88,1,Input.id_10,filler_0_2,TRUE,TRUE,5
mainH66,mainS15,1,Input.id_10,impressive-three-days-sent_default-The diplom,TRUE,TRUE,10
mainH95,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH273,mainS63,1,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH28,mainS15,1,Input.id_10,ugly-three-days-sent_no_a-The touris,TRUE,TRUE,2
mainH153,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,4
mainH143,mainS69,1,Input.id_10,filler_0_2,TRUE,TRUE,3
mainH187,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH301,mainS111,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH170,mainS63,1,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH41,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH213,mainS122,1,Input.id_10,filler_0_7,TRUE,TRUE,1
mainH167,mainS126,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH12,mainS63,1,Input.id_10,hideous-three-days-sent_no_a-The family,TRUE,TRUE,4
mainH340,mainS63,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH241,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH194,mainS63,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH78,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH297,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH17,mainS111,1,Input.id_10,hideous-three-weeks-sent_no_plural-The touris,TRUE,TRUE,8
mainH179,mainS63,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH214,mainS131,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH62,mainS121,1,Input.id_10,filler_1_5,TRUE,TRUE,1
mainH302,mainS111,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH207,mainS67,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH277,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH244,mainS111,1,Input.id_10,filler_0_3,TRUE,TRUE,5
mainH82,mainS87,1,Input.id_10,filler_0_6,FALSE,FALSE,4
mainH218,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH101,mainS111,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH322,mainS63,1,Input.id_10,mere-three-days-sent_reverse_mods-The touris,TRUE,TRUE,6
mainH286,mainS67,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH97,mainS140,1,Input.id_10,impressive-three-weeks-sent-The diplom,TRUE,TRUE,8
mainH117,mainS15,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH21,mainS23,1,Input.id_10,impressive-three-months-sent_no_mod-The touris,TRUE,TRUE,2
mainH150,mainS33,1,Input.id_10,impressive-three-months-sent_reverse_mods-The touris,TRUE,TRUE,3
mainH336,mainS63,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH256,mainS111,1,Input.id_10,beautiful-three-days-sent_no_mod-The family,TRUE,TRUE,6
mainH200,mainS111,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH183,mainS15,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH14,mainS73,1,Input.id_10,filler_1_1,TRUE,TRUE,9
mainH39,mainS63,1,Input.id_10,disappointing-three-days-sent_default-The diplom,TRUE,TRUE,10
mainH320,mainS15,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH154,mainS73,1,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH221,mainS124,1,Input.id_10,filler_0_3,TRUE,TRUE,4
mainH89,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH75,mainS67,1,Input.id_10,meager-three-months-sent-The touris,TRUE,TRUE,8
mainH1,mainS111,1,Input.id_10,whopping-three-months-sent_default-The family,TRUE,TRUE,6
mainH173,mainS111,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH76,mainS67,1,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH71,mainS63,1,Input.id_10,hideous-three-months-sent_no_plural-The touris,TRUE,TRUE,8
mainH317,mainS15,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH135,mainS63,1,Input.id_10,mere-three-weeks-sent_default-The touris,TRUE,TRUE,8
mainH133,mainS63,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH240,mainS111,1,Input.id_10,filler_0_3,TRUE,TRUE,5
mainH250,mainS63,1,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH72,mainS73,1,Input.id_10,paltry-three-weeks-sent_no_mod-The diplom,TRUE,TRUE,3
mainH332,mainS92,1,Input.id_10,incredible-three-days-sent-The diplom,TRUE,TRUE,9
mainH58,mainS37,1,Input.id_10,paltry-three-days-sent_no_mod-The family,TRUE,TRUE,10
mainH306,mainS142,1,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH163,mainS130,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH23,mainS111,1,Input.id_10,astonishing-three-days-sent_reverse_mods-The diplom,TRUE,TRUE,7
mainH40,mainS63,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH113,mainS69,1,Input.id_10,filler_0_7,TRUE,TRUE,5
mainH261,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH152,mainS9,1,Input.id_10,filler_1_4,TRUE,NA,10
mainH157,mainS63,1,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH289,mainS63,1,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH139,mainS63,1,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH138,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH7,mainS63,1,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH63,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH107,mainS63,1,Input.id_10,hefty-three-days-sent_no_mod-The touris,TRUE,TRUE,2
mainH191,mainS111,1,Input.id_10,hideous-three-weeks-sent_no_mod-The diplom,TRUE,TRUE,7
mainH217,mainS63,1,Input.id_10,hefty-three-months-sent-The touris,TRUE,TRUE,7
mainH84,mainS73,1,Input.id_10,filler_1_4,TRUE,TRUE,8
mainH205,mainS69,1,Input.id_10,filler_0_3,TRUE,TRUE,4
mainH162,mainS135,1,Input.id_10,filler_0_7,TRUE,TRUE,1
mainH279,mainS111,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH280,mainS15,1,Input.id_10,filler_0_3,TRUE,TRUE,3
mainH304,mainS111,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH105,mainS13,1,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH295,mainS111,1,Input.id_10,hefty-three-weeks-sent_no_a-The family,TRUE,TRUE,7
mainH184,mainS111,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH265,mainS111,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH174,mainS111,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH102,mainS36,1,Input.id_10,whopping-three-days-sent_no_a-The touris,TRUE,TRUE,2
mainH165,mainS111,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH330,mainS111,1,Input.id_10,beautiful-three-months-sent_reverse_mods-The family,TRUE,TRUE,5
mainH196,mainS63,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH253,mainS69,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH290,mainS63,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH161,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH237,mainS63,1,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH47,mainS67,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH239,mainS111,1,Input.id_10,paltry-three-weeks-sent_no_a-The touris,TRUE,TRUE,6
mainH185,mainS109,1,Input.id_10,meager-three-months-sent_reverse_mods-The touris,TRUE,TRUE,6
mainH203,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH223,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,3
mainH86,mainS111,1,Input.id_10,disappointing-three-weeks-sent_reverse_mods-The touris,TRUE,TRUE,6
mainH15,mainS111,1,Input.id_10,mere-three-months-sent_no_mod-The family,TRUE,TRUE,7
mainH292,mainS111,1,Input.id_10,paltry-three-months-sent_reverse_mods-The touris,TRUE,TRUE,8
mainH120,mainS12,1,Input.id_10,filler_1_5,FALSE,FALSE,1
mainH235,mainS101,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH80,mainS111,1,Input.id_10,astonishing-three-days-sent_no_mod-The touris,TRUE,TRUE,6
mainH26,mainS111,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH172,mainS63,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH248,mainS67,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH70,mainS73,1,Input.id_10,filler_0_3,TRUE,TRUE,1
mainH85,mainS63,1,Input.id_10,mere-three-months-sent_no_a-The family,TRUE,TRUE,9
mainH215,mainS73,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH18,mainS111,1,Input.id_10,filler_0_3,TRUE,TRUE,5
mainH298,mainS73,1,Input.id_10,filler_1_1,TRUE,TRUE,9
mainH121,mainS111,1,Input.id_10,astonishing-three-months-sent_no_a-The family,TRUE,TRUE,6
mainH296,mainS69,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH91,mainS73,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH169,mainS63,1,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH246,mainS73,1,Input.id_10,ugly-three-days-sent_no_mod-The touris,TRUE,TRUE,3
mainH303,mainS63,1,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH5,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH321,mainS111,1,Input.id_10,filler_0_7,TRUE,TRUE,1
mainH128,mainS133,1,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH11,mainS136,1,Input.id_10,filler_1_4,TRUE,TRUE,6
mainH318,mainS69,1,Input.id_10,filler_1_1,TRUE,TRUE,8
mainH260,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH148,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH262,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH171,mainS73,1,Input.id_10,filler_1_1,TRUE,TRUE,9
mainH100,mainS15,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH315,mainS73,1,Input.id_10,filler_0_6,FALSE,FALSE,1
mainH238,mainS69,1,Input.id_10,whopping-three-months-sent_no_plural-The family,TRUE,TRUE,9
mainH125,mainS63,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH30,mainS63,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH319,mainS15,1,Input.id_10,ugly-three-days-sent_reverse_mods-The touris,TRUE,TRUE,2
mainH35,mainS105,1,Input.id_10,meager-three-months-sent_no_mod-The touris,TRUE,TRUE,3
mainH255,mainS67,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH188,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH37,mainS10,1,Input.id_10,paltry-three-days-sent_no_a-The diplom,TRUE,TRUE,2
mainH249,mainS63,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH51,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH44,mainS67,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH118,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH87,mainS63,1,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH202,mainS113,1,Input.id_10,filler_0_2,TRUE,TRUE,3
mainH126,mainS19,1,Input.id_10,staggering-three-months-sent_no_a-The touris,TRUE,TRUE,1
mainH316,mainS111,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH274,mainS63,1,Input.id_10,hefty-three-weeks-sent_no_plural-The family,TRUE,TRUE,2
mainH136,mainS119,1,Input.id_10,mere-three-days-sent_reverse_mods-The diplom,TRUE,TRUE,3
mainH283,mainS15,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH308,mainS97,1,Input.id_10,staggering-three-months-sent_no_plural-The touris,TRUE,TRUE,7
mainH252,mainS60,1,Input.id_10,meager-three-days-sent_reverse_mods-The touris,TRUE,TRUE,2
mainH108,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,9
mainH284,mainS111,1,Input.id_10,paltry-three-weeks-sent_no_plural-The family,TRUE,TRUE,7
mainH299,mainS73,1,Input.id_10,meager-three-days-sent_no_mod-The diplom,TRUE,TRUE,3
mainH201,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH324,mainS67,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH204,mainS15,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH141,mainS73,1,Input.id_10,filler_1_1,TRUE,TRUE,9
mainH233,mainS63,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH77,mainS73,1,Input.id_10,filler_0_3,TRUE,TRUE,1
mainH45,mainS111,1,Input.id_10,astonishing-three-days-sent_no_a-The touris,TRUE,TRUE,7
mainH270,mainS111,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH267,mainS111,1,Input.id_10,lovely-three-months-sent_no_a-The touris,TRUE,TRUE,7
mainH116,mainS39,1,Input.id_10,ugly-three-days-sent-The diplom,TRUE,TRUE,7
mainH48,mainS69,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH145,mainS111,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH106,mainS111,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH73,mainS2,1,Input.id_10,filler_1_5,TRUE,TRUE,6
mainH227,mainS63,1,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH103,mainS63,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH8,mainS64,1,Input.id_10,filler_1_1,TRUE,TRUE,7
mainH335,mainS63,1,Input.id_10,filler_0_6,TRUE,TRUE,3
mainH69,mainS67,1,Input.id_10,beautiful-three-days-sent_reverse_mods-The family,TRUE,TRUE,5
mainH211,mainS73,1,Input.id_10,meager-three-weeks-sent_no_mod-The family,TRUE,TRUE,3
mainH2,mainS69,1,Input.id_10,paltry-three-days-sent_default-The diplom,TRUE,TRUE,9
mainH96,mainS77,1,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH278,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH266,mainS111,1,Input.id_10,filler_0_3,TRUE,TRUE,5
mainH90,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH181,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH127,mainS15,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH137,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH43,mainS69,1,Input.id_10,filler_0_7,TRUE,TRUE,5
mainH193,mainS111,1,Input.id_10,filler_1_8,FALSE,TRUE,9
mainH32,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH210,mainS111,1,Input.id_10,filler_0_3,TRUE,TRUE,5
mainH64,mainS15,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH36,mainS15,1,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH275,mainS63,1,Input.id_10,filler_0_7,TRUE,TRUE,3
mainH224,mainS69,1,Input.id_10,filler_1_4,TRUE,TRUE,9
mainH83,mainS53,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH338,mainS15,1,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH254,mainS72,1,Input.id_10,disappointing-three-weeks-sent_no_a-The touris,TRUE,TRUE,3
mainH251,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH168,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH129,mainS73,1,Input.id_10,filler_1_1,TRUE,TRUE,9
mainH195,mainS69,1,Input.id_10,filler_0_7,TRUE,TRUE,6
mainH199,mainS69,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH269,mainS111,1,Input.id_10,ugly-three-days-sent_no_a-The diplom,TRUE,TRUE,6
mainH122,mainS111,1,Input.id_10,filler_0_3,FALSE,FALSE,5
mainH178,mainS67,1,Input.id_10,filler_0_3,TRUE,TRUE,1
mainH4,mainS69,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH142,mainS63,1,Input.id_10,staggering-three-months-sent-The touris,TRUE,TRUE,10
mainH197,mainS54,1,Input.id_10,filler_0_3,TRUE,TRUE,3
mainH180,mainS67,1,Input.id_10,filler_0_2,TRUE,TRUE,3
mainH208,mainS94,1,Input.id_10,beautiful-three-days-sent_no_plural-The family,TRUE,TRUE,2
mainH49,mainS111,1,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH326,mainS69,1,Input.id_10,filler_0_2,TRUE,TRUE,4
mainH242,mainS73,1,Input.id_10,lovely-three-months-sent_default-The touris,TRUE,TRUE,2
mainH198,mainS73,1,Input.id_10,ugly-three-months-sent_default-The touris,TRUE,TRUE,9
mainH312,mainS73,1,Input.id_10,whopping-three-days-sent_no_mod-The touris,TRUE,TRUE,3
mainH60,mainS63,1,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH52,mainS111,1,Input.id_10,filler_0_2,TRUE,TRUE,1
mainH177,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH34,mainS111,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH258,mainS69,1,Input.id_10,filler_0_2,TRUE,TRUE,4
mainH92,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH272,mainS111,1,Input.id_10,mere-three-weeks-sent_default-The family,TRUE,TRUE,10
mainH245,mainS63,1,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH209,mainS63,1,Input.id_10,disappointing-three-weeks-sent_default-The family,TRUE,TRUE,9
mainH159,mainS27,1,Input.id_10,filler_1_5,TRUE,TRUE,2
mainH264,mainS81,1,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH276,mainS63,1,Input.id_10,beautiful-three-months-sent-The touris,TRUE,TRUE,10
mainH219,mainS111,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH146,mainS111,1,Input.id_10,ugly-three-months-sent-The diplom,TRUE,TRUE,9
mainH140,mainS63,1,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH144,mainS81,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH334,mainS111,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH9,mainS63,1,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH93,mainS111,1,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH327,mainS63,1,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH329,mainS73,1,Input.id_10,lovely-three-months-sent_no_mod-The touris,TRUE,TRUE,3
mainH67,mainS63,1,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH328,mainS85,1,Input.id_10,staggering-three-days-sent_default-The family,TRUE,TRUE,9
mainH3,mainS78,2,Input.id_10,filler_0_3,TRUE,TRUE,5
mainH6,mainS20,2,Input.id_10,mere-three-months-sent_no_mod-The family,TRUE,TRUE,10
mainH10,mainS90,2,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH13,mainS21,2,Input.id_10,filler_1_5,TRUE,TRUE,1
mainH20,mainS59,2,Input.id_10,filler_1_5,TRUE,TRUE,9
mainH22,mainS91,2,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH24,mainS88,2,Input.id_10,filler_0_7,TRUE,TRUE,1
mainH25,mainS66,2,Input.id_10,filler_1_1,TRUE,TRUE,9
mainH27,mainS118,2,Input.id_10,beautiful-three-days-sent_no_plural-The family,TRUE,TRUE,6
mainH29,mainS74,2,Input.id_10,filler_0_2,TRUE,TRUE,5
mainH33,mainS115,2,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH38,mainS58,2,Input.id_10,paltry-three-weeks-sent_default-The family,TRUE,TRUE,10
mainH46,mainS34,2,Input.id_10,hefty-three-weeks-sent_no_a-The family,TRUE,TRUE,5
mainH53,mainS49,2,Input.id_10,filler_0_3,TRUE,TRUE,1
mainH54,mainS22,2,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH55,mainS138,2,Input.id_10,filler_1_5,TRUE,TRUE,10
mainH56,mainS106,2,Input.id_10,staggering-three-days-sent_default-The family,TRUE,TRUE,7
mainH57,mainS83,2,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH59,mainS43,2,Input.id_10,ugly-three-months-sent_reverse_mods-The family,TRUE,TRUE,3
mainH65,mainS4,2,Input.id_10,filler_1_4,TRUE,TRUE,2
mainH68,mainS61,2,Input.id_10,filler_1_8,TRUE,TRUE,8
mainH74,mainS100,2,Input.id_10,filler_0_2,TRUE,TRUE,9
mainH79,mainS62,2,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH81,mainS7,2,Input.id_10,filler_0_3,FALSE,FALSE,6
mainH88,mainS114,2,Input.id_10,filler_1_8,FALSE,FALSE,10
mainH94,mainS14,2,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH98,mainS141,2,Input.id_10,filler_0_2,TRUE,TRUE,5
mainH99,mainS107,2,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH104,mainS82,2,Input.id_10,filler_0_6,TRUE,TRUE,2
mainH109,mainS50,2,Input.id_10,filler_0_2,TRUE,TRUE,3
mainH110,mainS117,2,Input.id_10,staggering-three-months-sent-The touris,TRUE,TRUE,10
mainH111,mainS5,2,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH112,mainS95,2,Input.id_10,filler_0_7,TRUE,TRUE,3
mainH115,mainS93,2,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH124,mainS16,2,Input.id_10,impressive-three-days-sent_default-The diplom,TRUE,TRUE,10
mainH130,mainS3,2,Input.id_10,filler_0_3,TRUE,TRUE,1
mainH131,mainS38,2,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH132,mainS132,2,Input.id_10,filler_0_2,TRUE,TRUE,4
mainH134,mainS80,2,Input.id_10,ugly-three-days-sent_no_a-The touris,TRUE,TRUE,1
mainH147,mainS46,2,Input.id_10,filler_0_3,TRUE,TRUE,3
mainH149,mainS143,2,Input.id_10,filler_1_1,TRUE,TRUE,8
mainH151,mainS1,2,Input.id_10,filler_1_8,TRUE,TRUE,10
mainH155,mainS86,2,Input.id_10,mere-three-weeks-sent_no_a-The diplom,TRUE,TRUE,5
mainH156,mainS123,2,Input.id_10,filler_1_8,TRUE,TRUE,9
mainH158,mainS11,2,Input.id_10,meager-three-days-sent_no_mod-The diplom,TRUE,TRUE,8
mainH160,mainS129,2,Input.id_10,filler_0_3,TRUE,TRUE,2
mainH164,mainS56,2,Input.id_10,filler_1_5,TRUE,TRUE,2
mainH166,mainS51,2,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH175,mainS65,2,Input.id_10,filler_0_3,TRUE,TRUE,3
mainH176,mainS110,2,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH182,mainS57,2,Input.id_10,filler_1_4,TRUE,TRUE,5
mainH186,mainS18,2,Input.id_10,filler_0_3,TRUE,TRUE,1
mainH189,mainS89,2,Input.id_10,impressive-three-months-sent_default-The diplom,TRUE,TRUE,10
mainH190,mainS68,2,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH206,mainS76,2,Input.id_10,filler_0_6,TRUE,TRUE,1
mainH212,mainS30,2,Input.id_10,meager-three-weeks-sent_no_mod-The family,TRUE,TRUE,3
mainH220,mainS103,2,Input.id_10,paltry-three-months-sent_reverse_mods-The touris,TRUE,TRUE,2
mainH225,mainS55,2,Input.id_10,filler_1_5,TRUE,TRUE,1
mainH228,mainS96,2,Input.id_10,filler_0_3,TRUE,TRUE,4
mainH230,mainS128,2,Input.id_10,filler_0_3,TRUE,FALSE,1
mainH232,mainS79,2,Input.id_10,filler_1_5,TRUE,TRUE,4
mainH234,mainS137,2,Input.id_10,filler_1_5,TRUE,TRUE,8
mainH236,mainS108,2,Input.id_10,paltry-three-days-sent_no_mod-The family,TRUE,TRUE,2
mainH243,mainS44,2,Input.id_10,filler_1_5,TRUE,TRUE,8
mainH247,mainS35,2,Input.id_10,hideous-three-weeks-sent_no_mod-The diplom,TRUE,TRUE,6
mainH257,mainS24,2,Input.id_10,filler_1_8,TRUE,TRUE,1
mainH259,mainS127,2,Input.id_10,filler_1_5,TRUE,TRUE,1
mainH263,mainS52,2,Input.id_10,paltry-three-weeks-sent_no_a-The touris,TRUE,TRUE,4
mainH268,mainS6,2,Input.id_10,filler_1_5,TRUE,TRUE,2
mainH271,mainS41,2,Input.id_10,filler_0_7,TRUE,TRUE,2
mainH281,mainS125,2,Input.id_10,filler_1_1,TRUE,TRUE,10
mainH282,mainS17,2,Input.id_10,filler_0_2,TRUE,TRUE,2
mainH285,mainS116,2,Input.id_10,filler_1_8,TRUE,TRUE,8
mainH287,mainS42,2,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH288,mainS104,2,Input.id_10,filler_0_7,TRUE,TRUE,1
mainH291,mainS120,2,Input.id_10,filler_0_3,TRUE,TRUE,6
mainH293,mainS47,2,Input.id_10,lovely-three-months-sent_default-The touris,TRUE,TRUE,4
mainH294,mainS112,2,Input.id_10,staggering-three-months-sent_no_plural-The touris,TRUE,TRUE,1
mainH300,mainS48,2,Input.id_10,filler_1_4,TRUE,TRUE,10
mainH309,mainS84,2,Input.id_10,filler_0_3,TRUE,TRUE,3
mainH310,mainS70,2,Input.id_10,filler_0_2,TRUE,TRUE,3
