,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods,sentadjorder1,sentadjorder2,rating-sentadjorder1,goodness-sentadjorder1,rating-sentadjorder2,goodness-sentadjorder2
46,spentLondon,2,disappointing,ten,months,adj-ambig,num-low,noun-measure,The tourist passed a disappointing ten months in Papua New Guinea.,The tourist passed ten disappointing months in Papua New Guinea.,The tourist passed a disappointing ten month in Papua New Guinea.,The tourist passed a ten months in Papua New Guinea.,The tourist passed ten months in Papua New Guinea.,The tourist passed disappointing ten months in Papua New Guinea.,The tourist passed a ten disappointing months in Papua New Guinea., good,0.9961352046199703, good,0.9989663826507914, good,0.9762523174525712, bad,0.29504995018064106, good,0.9945624075173624, good,0.9902344135679706, good,0.9855622366738308,,,,,,
47,spentLondon,2,disappointing,ten,years,adj-ambig,num-low,noun-measure,The tourist passed a disappointing ten years in Papua New Guinea.,The tourist passed ten disappointing years in Papua New Guinea.,The tourist passed a disappointing ten year in Papua New Guinea.,The tourist passed a ten years in Papua New Guinea.,The tourist passed ten years in Papua New Guinea.,The tourist passed disappointing ten years in Papua New Guinea.,The tourist passed a ten disappointing years in Papua New Guinea., good,0.9951255533626908, good,0.9981781676549032, good,0.835906236068828, bad,0.039437484040632076, good,0.9175404617736617, good,0.9377804023667066, good,0.9146320552413624,,,,,,
48,spentLondon,2,disappointing,ten,hours,adj-ambig,num-low,noun-measure,The tourist passed a disappointing ten hours in Papua New Guinea.,The tourist passed ten disappointing hours in Papua New Guinea.,The tourist passed a disappointing ten hour in Papua New Guinea.,The tourist passed a ten hours in Papua New Guinea.,The tourist passed ten hours in Papua New Guinea.,The tourist passed disappointing ten hours in Papua New Guinea.,The tourist passed a ten disappointing hours in Papua New Guinea., good,0.9939027595753083, good,0.9983835661387604, bad,0.16361395820543478, bad,0.0558226757576995, good,0.9813860400045527, good,0.9757939594267674, good,0.9673974950111573,,,,,,
49,spentLondon,2,disappointing,twenty,days,adj-ambig,num-med,noun-measure,The tourist passed a disappointing twenty days in Papua New Guinea.,The tourist passed twenty disappointing days in Papua New Guinea.,The tourist passed a disappointing twenty day in Papua New Guinea.,The tourist passed a twenty days in Papua New Guinea.,The tourist passed twenty days in Papua New Guinea.,The tourist passed disappointing twenty days in Papua New Guinea.,The tourist passed a twenty disappointing days in Papua New Guinea., good,0.9947637521906143, good,0.9977065739294895, good,0.6875700113055154, bad,0.3047885256077879, good,0.9920536653752329, good,0.9773967708185155, good,0.9644426589353392,,,,,,
50,spentLondon,2,disappointing,twenty,weeks,adj-ambig,num-med,noun-measure,The tourist passed a disappointing twenty weeks in Papua New Guinea.,The tourist passed twenty disappointing weeks in Papua New Guinea.,The tourist passed a disappointing twenty week in Papua New Guinea.,The tourist passed a twenty weeks in Papua New Guinea.,The tourist passed twenty weeks in Papua New Guinea.,The tourist passed disappointing twenty weeks in Papua New Guinea.,The tourist passed a twenty disappointing weeks in Papua New Guinea., good,0.983505395646299, good,0.997190574143911, good,0.8768764802762198, bad,0.19830559910677636, good,0.9724084419663047, good,0.9382922887877853, good,0.955969239216682,,,,,,
51,spentLondon,2,disappointing,twenty,months,adj-ambig,num-med,noun-measure,The tourist passed a disappointing twenty months in Papua New Guinea.,The tourist passed twenty disappointing months in Papua New Guinea.,The tourist passed a disappointing twenty month in Papua New Guinea.,The tourist passed a twenty months in Papua New Guinea.,The tourist passed twenty months in Papua New Guinea.,The tourist passed disappointing twenty months in Papua New Guinea.,The tourist passed a twenty disappointing months in Papua New Guinea., good,0.9929852049434251, good,0.9984652874775765, good,0.9289430077545996, bad,0.2700255168210439, good,0.9870695173995685, good,0.9745819715995329, good,0.9653585454128579,,,,,,
52,spentLondon,2,disappointing,twenty,years,adj-ambig,num-med,noun-measure,The tourist passed a disappointing twenty years in Papua New Guinea.,The tourist passed twenty disappointing years in Papua New Guinea.,The tourist passed a disappointing twenty year in Papua New Guinea.,The tourist passed a twenty years in Papua New Guinea.,The tourist passed twenty years in Papua New Guinea.,The tourist passed disappointing twenty years in Papua New Guinea.,The tourist passed a twenty disappointing years in Papua New Guinea., good,0.9882556545903066, good,0.9962938725061634, good,0.9001367290770144, bad,0.07274015013030233, good,0.9002577930056803, good,0.8558056269030025, good,0.8590549408180865,,,,,,
53,spentLondon,2,disappointing,twenty,hours,adj-ambig,num-med,noun-measure,The tourist passed a disappointing twenty hours in Papua New Guinea.,The tourist passed twenty disappointing hours in Papua New Guinea.,The tourist passed a disappointing twenty hour in Papua New Guinea.,The tourist passed a twenty hours in Papua New Guinea.,The tourist passed twenty hours in Papua New Guinea.,The tourist passed disappointing twenty hours in Papua New Guinea.,The tourist passed a twenty disappointing hours in Papua New Guinea., good,0.9907764007794084, good,0.9979994146439034, bad,0.20550683822780802, bad,0.06713937219944233, good,0.9820780501319517, good,0.9720358533883219, good,0.9649384519885004,,,,,,
54,spentLondon,2,disappointing,fifty,days,adj-ambig,num-med,noun-measure,The tourist passed a disappointing fifty days in Papua New Guinea.,The tourist passed fifty disappointing days in Papua New Guinea.,The tourist passed a disappointing fifty day in Papua New Guinea.,The tourist passed a fifty days in Papua New Guinea.,The tourist passed fifty days in Papua New Guinea.,The tourist passed disappointing fifty days in Papua New Guinea.,The tourist passed a fifty disappointing days in Papua New Guinea., good,0.9938790985109072, good,0.9982174487350461, good,0.7537012195876124, bad,0.2861870316165622, good,0.9905608709118441, good,0.9696399499594044, good,0.9148130733479102,,,,,,
55,spentLondon,2,disappointing,fifty,weeks,adj-ambig,num-med,noun-measure,The tourist passed a disappointing fifty weeks in Papua New Guinea.,The tourist passed fifty disappointing weeks in Papua New Guinea.,The tourist passed a disappointing fifty week in Papua New Guinea.,The tourist passed a fifty weeks in Papua New Guinea.,The tourist passed fifty weeks in Papua New Guinea.,The tourist passed disappointing fifty weeks in Papua New Guinea.,The tourist passed a fifty disappointing weeks in Papua New Guinea., good,0.979152176280098, good,0.9964927160394065, good,0.8169807305650277, bad,0.014774229061681687, good,0.8428813147819546, good,0.7244902173029513, good,0.7575992705150907,,,,,,
56,spentLondon,2,disappointing,fifty,months,adj-ambig,num-med,noun-measure,The tourist passed a disappointing fifty months in Papua New Guinea.,The tourist passed fifty disappointing months in Papua New Guinea.,The tourist passed a disappointing fifty month in Papua New Guinea.,The tourist passed a fifty months in Papua New Guinea.,The tourist passed fifty months in Papua New Guinea.,The tourist passed disappointing fifty months in Papua New Guinea.,The tourist passed a fifty disappointing months in Papua New Guinea., good,0.9826134776773126, good,0.9965000474625862, good,0.6697176857154107, bad,0.05165481423742546, good,0.8052977130967148, good,0.8356071271132459, good,0.6792193601825315,,,,,,
57,spentLondon,2,disappointing,fifty,years,adj-ambig,num-med,noun-measure,The tourist passed a disappointing fifty years in Papua New Guinea.,The tourist passed fifty disappointing years in Papua New Guinea.,The tourist passed a disappointing fifty year in Papua New Guinea.,The tourist passed a fifty years in Papua New Guinea.,The tourist passed fifty years in Papua New Guinea.,The tourist passed disappointing fifty years in Papua New Guinea.,The tourist passed a fifty disappointing years in Papua New Guinea., good,0.9878133856456235, good,0.9948948232371884, good,0.6200201757129264, bad,0.03698583687764734, good,0.6718537742359547, good,0.5623103484867273, good,0.6449949639798653,,,,,,
58,spentLondon,2,disappointing,fifty,hours,adj-ambig,num-med,noun-measure,The tourist passed a disappointing fifty hours in Papua New Guinea.,The tourist passed fifty disappointing hours in Papua New Guinea.,The tourist passed a disappointing fifty hour in Papua New Guinea.,The tourist passed a fifty hours in Papua New Guinea.,The tourist passed fifty hours in Papua New Guinea.,The tourist passed disappointing fifty hours in Papua New Guinea.,The tourist passed a fifty disappointing hours in Papua New Guinea., good,0.9922809811273188, good,0.9980233167167069, bad,0.13321995409580267, bad,0.02099534635979705, good,0.9820887793932578, good,0.962298069262253, good,0.9229311970488877,,,,,,
59,spentLondon,2,disappointing,500,days,adj-ambig,num-high,noun-measure,The tourist passed a disappointing 500 days in Papua New Guinea.,The tourist passed 500 disappointing days in Papua New Guinea.,The tourist passed a disappointing 500 day in Papua New Guinea.,The tourist passed a 500 days in Papua New Guinea.,The tourist passed 500 days in Papua New Guinea.,The tourist passed disappointing 500 days in Papua New Guinea.,The tourist passed a 500 disappointing days in Papua New Guinea., good,0.9918216828963153, good,0.9937231100985742, good,0.7946499307377595, bad,0.03928203804070407, good,0.9879425497018349, good,0.9318930072261886, bad,0.4581546768967899,,,,,,
60,spentLondon,2,disappointing,500,weeks,adj-ambig,num-high,noun-measure,The tourist passed a disappointing 500 weeks in Papua New Guinea.,The tourist passed 500 disappointing weeks in Papua New Guinea.,The tourist passed a disappointing 500 week in Papua New Guinea.,The tourist passed a 500 weeks in Papua New Guinea.,The tourist passed 500 weeks in Papua New Guinea.,The tourist passed disappointing 500 weeks in Papua New Guinea.,The tourist passed a 500 disappointing weeks in Papua New Guinea., good,0.9149710258003085, good,0.9728726366001479, good,0.7552526499619213, bad,0.008503636793233182, bad,0.41331779841839933, bad,0.4992511495022488, bad,0.13877659787079333,,,,,,
61,spentLondon,2,disappointing,500,months,adj-ambig,num-high,noun-measure,The tourist passed a disappointing 500 months in Papua New Guinea.,The tourist passed 500 disappointing months in Papua New Guinea.,The tourist passed a disappointing 500 month in Papua New Guinea.,The tourist passed a 500 months in Papua New Guinea.,The tourist passed 500 months in Papua New Guinea.,The tourist passed disappointing 500 months in Papua New Guinea.,The tourist passed a 500 disappointing months in Papua New Guinea., good,0.7995596582838731, good,0.9134689937456062, bad,0.35066005418091484, bad,0.02123305017674937, bad,0.17879591547460327, good,0.4992435930092031, bad,0.16937319794495798,,,,,,
62,spentLondon,2,disappointing,500,years,adj-ambig,num-high,noun-measure,The tourist passed a disappointing 500 years in Papua New Guinea.,The tourist passed 500 disappointing years in Papua New Guinea.,The tourist passed a disappointing 500 year in Papua New Guinea.,The tourist passed a 500 years in Papua New Guinea.,The tourist passed 500 years in Papua New Guinea.,The tourist passed disappointing 500 years in Papua New Guinea.,The tourist passed a 500 disappointing years in Papua New Guinea., good,0.8682655655680676, good,0.8544642966823482, bad,0.24726606982129085, bad,0.011199678364358534, bad,0.08334413436253829, bad,0.23326940160590237, bad,0.1028864443425842,,,,,,
63,spentLondon,2,disappointing,500,hours,adj-ambig,num-high,noun-measure,The tourist passed a disappointing 500 hours in Papua New Guinea.,The tourist passed 500 disappointing hours in Papua New Guinea.,The tourist passed a disappointing 500 hour in Papua New Guinea.,The tourist passed a 500 hours in Papua New Guinea.,The tourist passed 500 hours in Papua New Guinea.,The tourist passed disappointing 500 hours in Papua New Guinea.,The tourist passed a 500 disappointing hours in Papua New Guinea., good,0.9883860699519796, good,0.9949518051816706, good,0.6391066737253278, bad,0.008329592094680427, good,0.9609238418572646, good,0.9389134899469974, bad,0.3596942869250519,,,,,,
64,spentLondon,2,disappointing,1000,days,adj-ambig,num-high,noun-measure,The tourist passed a disappointing 1000 days in Papua New Guinea.,The tourist passed 1000 disappointing days in Papua New Guinea.,The tourist passed a disappointing 1000 day in Papua New Guinea.,The tourist passed a 1000 days in Papua New Guinea.,The tourist passed 1000 days in Papua New Guinea.,The tourist passed disappointing 1000 days in Papua New Guinea.,The tourist passed a 1000 disappointing days in Papua New Guinea., good,0.9897247963330962, good,0.9892526667412442, good,0.6695183404343905, good,0.7736457171213952, good,0.9850412347459719, good,0.8966076948880511, good,0.8650083490637657,,,,,,
